date,name,position,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,lmevixG/60,pplmevixG/60,implied_team_score,FP/60
21_01_20,J.T. Miller,W,1.2815492506496775,1.9223238759745167,6.279591328183421,1.5378591007796136,0.6446192730767882,0.745756637141445,0.6374848017241792,2.9,84.67055879900057
21_01_20,Jaden Schwartz,W,0.6436847375196705,1.4161064225432751,6.179373480188838,0.3862108425118024,0.7917322271491949,0.5276956326943607,0.4071757364307407,3.4,10.221827861579394
21_01_20,Jake Evans,W,0.6633482544594406,0.5155883897421817,5.319544879566552,1.758696086991015,0.5059510146857856,0.5298686913559401,0.0,3.1,12.943820224719133
21_01_20,Jake Virtanen,W,0.6430006697923631,0.8037508372404539,10.609511051573993,1.7682518419289983,0.958070997990621,0.668445913694617,0.5830757656728021,2.9,12.814238042269473
21_01_20,Jakob Silfverberg,W,0.7434944237918227,0.7434944237918227,8.624535315985144,2.6765799256505622,0.6691449814126407,0.7238341541760593,0.654295347325073,2.5,0.0
21_01_20,Jason Spezza,C,0.4507888805409491,0.9015777610818982,6.311044327573288,1.577761081893322,0.6987227648384711,0.4020807833537339,0.8934870884742739,3.6,9.648241206030152
21_01_20,Jay Beagle,C,0.2079362328885818,0.8317449315543272,4.990469589325962,3.742852191994472,0.584300814416915,0.4972597903877194,0.0,2.9,28.692403486924047
21_01_20,Jesperi Kotkaniemi,C,0.7148885468897422,0.3574442734448711,6.255274785285244,2.859554187558969,0.4736136623144543,0.9078247810947496,0.7769048164809241,3.1,104.4000000000026
21_01_20,Jesse Puljujarvi,W,0.4318503621865713,0.5693056844598893,6.0930954077471045,1.4691779061964472,0.5986802211934896,0.5176227059073899,0.3452369503244502,2.9,58.17490494296577
21_01_20,Jimmy Vesey,W,0.7557626905151801,0.4534576143091081,6.046101524121441,1.6626779191333962,0.680186421463662,0.8457597480529578,0.0,3.6,7.598944591029226
21_01_20,Joakim Nygard,W,0.1963457867466596,1.178074720479958,6.08671938914645,1.178074720479958,0.6695391328061093,0.48219325010108,0.0,2.9,10.588235294117688
21_01_20,Joe Thornton,W,0.571859735514874,0.7148246693935925,3.4311584130892445,2.001509074302059,0.3202414518883295,0.9311648926310492,0.6241734549284528,3.6,7.272727272727273
21_01_20,Joel Armia,W,0.4539722572509443,0.7566204287515739,6.8095838587641655,1.2105926860025182,0.6703656998738947,0.8094487623150293,0.0,3.1,57.110481586400645
21_01_20,Joel Eriksson Ek,C,0.8831466186932754,0.8831466186932754,7.948319568239477,1.7662932373865508,0.7963038678551033,0.5264587034198436,0.0,3.0,109.20574162679216
21_01_20,Johan Larsson,C,0.3031451307313391,0.6062902614626783,3.78931413414174,1.3641530882910262,0.433497536945815,0.8427229618762055,0.0,2.3,5.938144329896884
21_01_20,John Leonard,W,0.4490925509670703,0.939129898777354,5.8829921615930765,1.6702913817012903,0.5080075713688245,0.9157621199969465,0.7318701111348411,2.6,8.10126582278481
21_01_20,John Tavares,C,0.7601083858253875,1.266847309708979,8.614561706021057,1.520216771650775,0.7056339515079013,0.8330359830308383,0.8911833595844639,3.6,5.511961722488154
21_01_20,Jonathan Drouin,W,0.9058882737795688,0.9058882737795688,6.039255158530457,0.9058882737795688,0.5586311021640673,0.7828202850411388,0.5877502821945673,3.1,5.968911917098448
21_01_20,Jonathan Marchessault,W,0.981308411214954,1.6822429906542071,11.355140186915897,0.8411214953271036,0.9995327102803746,0.9627175919494086,0.6326944801594703,3.2,57.59999999999986
21_01_20,Jordan Greenway,W,0.4719042209210842,1.573014069736947,6.606659092895179,2.9887267325001994,0.4844883334789797,0.6823664706079053,0.0,3.0,33.96226415094259
21_01_20,Jordan Kyrou,W,1.137920134864615,0.9482667790538458,7.396480876619998,1.5172268464861534,0.5955115372458152,0.6258059776460505,0.0,3.4,38.14569536423917
21_01_20,Josh Archibald,W,1.2032660077352804,1.0313708637730974,4.297378599054572,4.12548345509239,0.6274172754619676,0.3979493440510537,0.0,2.9,77.56440281030464
